locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
2277,CARABAYLLO,Lima,PE,2020-10-06T21:00:00+00:00,2020-10-06T20:00:00-01:00,pm25,17.42,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T20:00:00+00:00,2020-10-06T19:00:00-01:00,pm25,18.84,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T20:00:00+00:00,2020-10-06T19:00:00-01:00,pm10,75.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T19:00:00+00:00,2020-10-06T18:00:00-01:00,pm10,65.94,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T19:00:00+00:00,2020-10-06T18:00:00-01:00,pm25,17.07,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T18:00:00+00:00,2020-10-06T17:00:00-01:00,pm25,27.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T18:00:00+00:00,2020-10-06T17:00:00-01:00,pm10,66.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T17:00:00+00:00,2020-10-06T16:00:00-01:00,pm10,95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T17:00:00+00:00,2020-10-06T16:00:00-01:00,pm25,33.69,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T16:00:00+00:00,2020-10-06T15:00:00-01:00,pm25,35.15,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T16:00:00+00:00,2020-10-06T15:00:00-01:00,pm10,113.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T15:00:00+00:00,2020-10-06T14:00:00-01:00,pm10,103,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T15:00:00+00:00,2020-10-06T14:00:00-01:00,pm25,21.33,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T14:00:00+00:00,2020-10-06T13:00:00-01:00,pm25,9.44,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T14:00:00+00:00,2020-10-06T13:00:00-01:00,pm10,49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T13:00:00+00:00,2020-10-06T12:00:00-01:00,pm10,29.04,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T13:00:00+00:00,2020-10-06T12:00:00-01:00,pm25,4.89,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T12:00:00+00:00,2020-10-06T11:00:00-01:00,pm25,6.15,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T12:00:00+00:00,2020-10-06T11:00:00-01:00,pm10,15.22,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T05:00:00+00:00,2020-10-06T04:00:00-01:00,pm10,27.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T05:00:00+00:00,2020-10-06T04:00:00-01:00,pm25,10.5,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T04:00:00+00:00,2020-10-06T03:00:00-01:00,pm25,8.74,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T04:00:00+00:00,2020-10-06T03:00:00-01:00,pm10,39.87,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T03:00:00+00:00,2020-10-06T02:00:00-01:00,pm10,42.83,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T03:00:00+00:00,2020-10-06T02:00:00-01:00,pm25,17.59,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T02:00:00+00:00,2020-10-06T01:00:00-01:00,pm25,18.18,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T02:00:00+00:00,2020-10-06T01:00:00-01:00,pm10,49.6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T01:00:00+00:00,2020-10-06T00:00:00-01:00,pm10,44.06,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T01:00:00+00:00,2020-10-06T00:00:00-01:00,pm25,10.81,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T00:00:00+00:00,2020-10-05T23:00:00-01:00,pm25,10.12,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-06T00:00:00+00:00,2020-10-05T23:00:00-01:00,pm10,40.98,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T23:00:00+00:00,2020-10-05T22:00:00-01:00,pm10,46.18,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T23:00:00+00:00,2020-10-05T22:00:00-01:00,pm25,15.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T22:00:00+00:00,2020-10-05T21:00:00-01:00,pm25,16.33,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T22:00:00+00:00,2020-10-05T21:00:00-01:00,pm10,49.78,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T21:00:00+00:00,2020-10-05T20:00:00-01:00,pm10,58.25,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T21:00:00+00:00,2020-10-05T20:00:00-01:00,pm25,11.24,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T20:00:00+00:00,2020-10-05T19:00:00-01:00,pm25,14.22,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T20:00:00+00:00,2020-10-05T19:00:00-01:00,pm10,55.36,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T19:00:00+00:00,2020-10-05T18:00:00-01:00,pm10,56.83,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T19:00:00+00:00,2020-10-05T18:00:00-01:00,pm25,14.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T18:00:00+00:00,2020-10-05T17:00:00-01:00,pm25,12.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T18:00:00+00:00,2020-10-05T17:00:00-01:00,pm10,47.85,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T17:00:00+00:00,2020-10-05T16:00:00-01:00,pm10,53.71,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T17:00:00+00:00,2020-10-05T16:00:00-01:00,pm25,10.37,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T16:00:00+00:00,2020-10-05T15:00:00-01:00,pm25,6.82,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T16:00:00+00:00,2020-10-05T15:00:00-01:00,pm10,53.18,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T15:00:00+00:00,2020-10-05T14:00:00-01:00,pm10,44.95,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T15:00:00+00:00,2020-10-05T14:00:00-01:00,pm25,10.39,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T14:00:00+00:00,2020-10-05T13:00:00-01:00,pm25,5.3,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T14:00:00+00:00,2020-10-05T13:00:00-01:00,pm10,35.65,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T13:00:00+00:00,2020-10-05T12:00:00-01:00,pm10,22.72,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T13:00:00+00:00,2020-10-05T12:00:00-01:00,pm25,4.06,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T12:00:00+00:00,2020-10-05T11:00:00-01:00,pm25,5.01,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T12:00:00+00:00,2020-10-05T11:00:00-01:00,pm10,17.85,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T11:00:00+00:00,2020-10-05T10:00:00-01:00,pm10,12.09,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T11:00:00+00:00,2020-10-05T10:00:00-01:00,pm25,5.71,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T05:00:00+00:00,2020-10-05T04:00:00-01:00,pm25,9.55,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T05:00:00+00:00,2020-10-05T04:00:00-01:00,pm10,7.45,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T04:00:00+00:00,2020-10-05T03:00:00-01:00,pm10,34.07,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T04:00:00+00:00,2020-10-05T03:00:00-01:00,pm25,16.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T03:00:00+00:00,2020-10-05T02:00:00-01:00,pm25,17.07,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T03:00:00+00:00,2020-10-05T02:00:00-01:00,pm10,64.32,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T02:00:00+00:00,2020-10-05T01:00:00-01:00,pm10,63.15,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T02:00:00+00:00,2020-10-05T01:00:00-01:00,pm25,17.61,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T01:00:00+00:00,2020-10-05T00:00:00-01:00,pm25,15.78,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T01:00:00+00:00,2020-10-05T00:00:00-01:00,pm10,76.5,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T00:00:00+00:00,2020-10-04T23:00:00-01:00,pm10,88.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-05T00:00:00+00:00,2020-10-04T23:00:00-01:00,pm25,16.78,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T23:00:00+00:00,2020-10-04T22:00:00-01:00,pm25,19.11,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T23:00:00+00:00,2020-10-04T22:00:00-01:00,pm10,78.06,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T22:00:00+00:00,2020-10-04T21:00:00-01:00,pm10,65.08,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T22:00:00+00:00,2020-10-04T21:00:00-01:00,pm25,24.28,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T21:00:00+00:00,2020-10-04T20:00:00-01:00,pm25,36.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T21:00:00+00:00,2020-10-04T20:00:00-01:00,pm10,91.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T20:00:00+00:00,2020-10-04T19:00:00-01:00,pm10,97.8,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T20:00:00+00:00,2020-10-04T19:00:00-01:00,pm25,35.11,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T19:00:00+00:00,2020-10-04T18:00:00-01:00,pm25,26.31,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T19:00:00+00:00,2020-10-04T18:00:00-01:00,pm10,76.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T18:00:00+00:00,2020-10-04T17:00:00-01:00,pm10,69.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T18:00:00+00:00,2020-10-04T17:00:00-01:00,pm25,22.73,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T17:00:00+00:00,2020-10-04T16:00:00-01:00,pm25,23.38,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T17:00:00+00:00,2020-10-04T16:00:00-01:00,pm10,57.37,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T16:00:00+00:00,2020-10-04T15:00:00-01:00,pm10,62.2,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T16:00:00+00:00,2020-10-04T15:00:00-01:00,pm25,30.04,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T15:00:00+00:00,2020-10-04T14:00:00-01:00,pm25,28.05,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T15:00:00+00:00,2020-10-04T14:00:00-01:00,pm10,78.22,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T14:00:00+00:00,2020-10-04T13:00:00-01:00,pm10,89.3,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T14:00:00+00:00,2020-10-04T13:00:00-01:00,pm25,26.66,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T13:00:00+00:00,2020-10-04T12:00:00-01:00,pm25,21.46,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T13:00:00+00:00,2020-10-04T12:00:00-01:00,pm10,79.65,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T12:00:00+00:00,2020-10-04T11:00:00-01:00,pm10,71.25,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T12:00:00+00:00,2020-10-04T11:00:00-01:00,pm25,21.18,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T11:00:00+00:00,2020-10-04T10:00:00-01:00,pm25,20.64,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T11:00:00+00:00,2020-10-04T10:00:00-01:00,pm10,67.55,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T10:00:00+00:00,2020-10-04T09:00:00-01:00,pm10,61.42,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T10:00:00+00:00,2020-10-04T09:00:00-01:00,pm25,22.86,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T09:00:00+00:00,2020-10-04T08:00:00-01:00,pm25,23.27,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T09:00:00+00:00,2020-10-04T08:00:00-01:00,pm10,61.19,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T08:00:00+00:00,2020-10-04T07:00:00-01:00,pm10,67.16,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T08:00:00+00:00,2020-10-04T07:00:00-01:00,pm25,22.24,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T07:00:00+00:00,2020-10-04T06:00:00-01:00,pm25,19.07,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T07:00:00+00:00,2020-10-04T06:00:00-01:00,pm10,70.68,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T06:00:00+00:00,2020-10-04T05:00:00-01:00,pm10,63.03,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T06:00:00+00:00,2020-10-04T05:00:00-01:00,pm25,14.45,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T05:00:00+00:00,2020-10-04T04:00:00-01:00,pm25,8.68,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T05:00:00+00:00,2020-10-04T04:00:00-01:00,pm10,53.81,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T04:00:00+00:00,2020-10-04T03:00:00-01:00,pm10,52.15,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T04:00:00+00:00,2020-10-04T03:00:00-01:00,pm25,11.62,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T03:00:00+00:00,2020-10-04T02:00:00-01:00,pm25,15.11,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T03:00:00+00:00,2020-10-04T02:00:00-01:00,pm10,55.48,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T02:00:00+00:00,2020-10-04T01:00:00-01:00,pm10,56.14,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T02:00:00+00:00,2020-10-04T01:00:00-01:00,pm25,11.69,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T01:00:00+00:00,2020-10-04T00:00:00-01:00,pm25,13.22,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T01:00:00+00:00,2020-10-04T00:00:00-01:00,pm10,61.57,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T00:00:00+00:00,2020-10-03T23:00:00-01:00,pm10,64.56,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-04T00:00:00+00:00,2020-10-03T23:00:00-01:00,pm25,14.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T23:00:00+00:00,2020-10-03T22:00:00-01:00,pm25,18.98,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T23:00:00+00:00,2020-10-03T22:00:00-01:00,pm10,66.85,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T22:00:00+00:00,2020-10-03T21:00:00-01:00,pm10,65.57,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T22:00:00+00:00,2020-10-03T21:00:00-01:00,pm25,22.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T21:00:00+00:00,2020-10-03T20:00:00-01:00,pm25,20.98,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T21:00:00+00:00,2020-10-03T20:00:00-01:00,pm10,74.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T20:00:00+00:00,2020-10-03T19:00:00-01:00,pm10,71.53,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T20:00:00+00:00,2020-10-03T19:00:00-01:00,pm25,21.63,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T19:00:00+00:00,2020-10-03T18:00:00-01:00,pm25,25.69,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T19:00:00+00:00,2020-10-03T18:00:00-01:00,pm10,68.26,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T18:00:00+00:00,2020-10-03T17:00:00-01:00,pm10,85.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T18:00:00+00:00,2020-10-03T17:00:00-01:00,pm25,22.8,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T17:00:00+00:00,2020-10-03T16:00:00-01:00,pm25,27.29,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T17:00:00+00:00,2020-10-03T16:00:00-01:00,pm10,82.2,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T16:00:00+00:00,2020-10-03T15:00:00-01:00,pm10,75.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T16:00:00+00:00,2020-10-03T15:00:00-01:00,pm25,19.92,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T15:00:00+00:00,2020-10-03T14:00:00-01:00,pm25,16.04,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T15:00:00+00:00,2020-10-03T14:00:00-01:00,pm10,53.86,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T14:00:00+00:00,2020-10-03T13:00:00-01:00,pm10,36.32,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T14:00:00+00:00,2020-10-03T13:00:00-01:00,pm25,13,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T13:00:00+00:00,2020-10-03T12:00:00-01:00,pm25,20.77,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T13:00:00+00:00,2020-10-03T12:00:00-01:00,pm10,31.89,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T12:00:00+00:00,2020-10-03T11:00:00-01:00,pm10,69.34,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T12:00:00+00:00,2020-10-03T11:00:00-01:00,pm25,32.33,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T11:00:00+00:00,2020-10-03T10:00:00-01:00,pm25,32.99,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T11:00:00+00:00,2020-10-03T10:00:00-01:00,pm10,80.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T10:00:00+00:00,2020-10-03T09:00:00-01:00,pm10,87.6,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T10:00:00+00:00,2020-10-03T09:00:00-01:00,pm25,35.83,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T09:00:00+00:00,2020-10-03T08:00:00-01:00,pm25,34.5,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T09:00:00+00:00,2020-10-03T08:00:00-01:00,pm10,81.9,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T08:00:00+00:00,2020-10-03T07:00:00-01:00,pm10,79.43,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T08:00:00+00:00,2020-10-03T07:00:00-01:00,pm25,33.68,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T07:00:00+00:00,2020-10-03T06:00:00-01:00,pm25,31.47,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T07:00:00+00:00,2020-10-03T06:00:00-01:00,pm10,78.4,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T06:00:00+00:00,2020-10-03T05:00:00-01:00,pm10,78.38,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T06:00:00+00:00,2020-10-03T05:00:00-01:00,pm25,27.32,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T05:00:00+00:00,2020-10-03T04:00:00-01:00,pm25,15.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T05:00:00+00:00,2020-10-03T04:00:00-01:00,pm10,74.1,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T04:00:00+00:00,2020-10-03T03:00:00-01:00,pm10,68.79,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T04:00:00+00:00,2020-10-03T03:00:00-01:00,pm25,16.54,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T03:00:00+00:00,2020-10-03T02:00:00-01:00,pm25,16.7,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T03:00:00+00:00,2020-10-03T02:00:00-01:00,pm10,70.37,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T02:00:00+00:00,2020-10-03T01:00:00-01:00,pm10,62.22,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T02:00:00+00:00,2020-10-03T01:00:00-01:00,pm25,21.56,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T01:00:00+00:00,2020-10-03T00:00:00-01:00,pm25,18.16,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T01:00:00+00:00,2020-10-03T00:00:00-01:00,pm10,69.8,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T00:00:00+00:00,2020-10-02T23:00:00-01:00,pm10,72.88,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-03T00:00:00+00:00,2020-10-02T23:00:00-01:00,pm25,16.49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T23:00:00+00:00,2020-10-02T22:00:00-01:00,pm25,16.51,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T23:00:00+00:00,2020-10-02T22:00:00-01:00,pm10,69.48,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T22:00:00+00:00,2020-10-02T21:00:00-01:00,pm10,65.43,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T22:00:00+00:00,2020-10-02T21:00:00-01:00,pm25,16.32,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T21:00:00+00:00,2020-10-02T20:00:00-01:00,pm25,25.61,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T21:00:00+00:00,2020-10-02T20:00:00-01:00,pm10,66.23,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T20:00:00+00:00,2020-10-02T19:00:00-01:00,pm10,122,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T20:00:00+00:00,2020-10-02T19:00:00-01:00,pm25,33.49,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T19:00:00+00:00,2020-10-02T18:00:00-01:00,pm25,37.83,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T19:00:00+00:00,2020-10-02T18:00:00-01:00,pm10,124.5,µg/m³,-11.902194,-77.033639
2277,CARABAYLLO,Lima,PE,2020-10-02T18:00:00+00:00,2020-10-02T17:00:00-01:00,pm10,112.2,µg/m³,-11.902194,-77.033639
